naive	form
ENSMUSG00000053640	0	0
ENSMUSG00000101919	0	0
ENSMUSG00000101299	0	0
ENSMUSG00000100180	0	0
ENSMUSG00000103106	0	0
ENSMUSG00000060424	0.00430928540882036	0.00690310650395179
ENSMUSG00000104199	0	0
ENSMUSG00000045515	0.221963132853783	0.0977137076847874
ENSMUSG00000093436	0.00968702553869465	0
ENSMUSG00000097063	0	0
ENSMUSG00000099784	0	0
ENSMUSG00000060679	17.3204963947758	12.2474557117808
ENSMUSG00000077448	0	0
ENSMUSG00000041907	0.0118192242665795	0.0887255267402501
ENSMUSG00000089088	0	0
ENSMUSG00000070939	1.27758507022811	1.86860966846092
ENSMUSG00000100269	0	0
ENSMUSG00000041878	0.101438894692965	0.377304351758719
ENSMUSG00000010290	18.4956972012915	13.4481006129356
ENSMUSG00000008136	0.215128991159233	2.49770460004442
ENSMUSG00000094497	0	0
ENSMUSG00000099576	0.0504843654407677	0.024736798262172
ENSMUSG00000099694	0.425899539659605	0.279499545131526
ENSMUSG00000101923	0	0
ENSMUSG00000066877	4.68600404648802	7.84052948005364
ENSMUSG00000103422	0.154122542015335	0.512843329511135
ENSMUSG00000103945	0.924531699226742	2.01953522651375
ENSMUSG00000026051	0.295559874172075	0.854699581815375
ENSMUSG00000100764	0.172895677939199	0.139035947371595
ENSMUSG00000100635	0.0489995311630981	0
ENSMUSG00000100480	0.324321977773924	0.664490730350709
ENSMUSG00000057363	3.34169872966397	2.98932951651199
ENSMUSG00000090243	0.213192156141011	0.169589999419796
ENSMUSG00000100701	0.326857414838947	0.406989799051722
ENSMUSG00000101395	0.0602922885102171	0
ENSMUSG00000088848	0	0
ENSMUSG00000095757	0	0
ENSMUSG00000041763	26.6596894699624	27.4215344785582
ENSMUSG00000047343	0.00385678784238261	0
ENSMUSG00000090106	0	0
ENSMUSG00000091844	0.0528972293119259	0.093931725707922
ENSMUSG00000026049	12.0448427071402	14.5303716689537
ENSMUSG00000101104	0	0
ENSMUSG00000026047	11.7396337465234	9.78148197275444
ENSMUSG00000041684	7.16073883936417	8.90815867734302
ENSMUSG00000026048	9.50129839680657	12.2192068587915
ENSMUSG00000046828	0	0
ENSMUSG00000089703	0.0173293497620117	0
ENSMUSG00000100966	0.0361931062434443	0
ENSMUSG00000100769	0	0
ENSMUSG00000101567	0.107341020855956	0.0951045836099039
ENSMUSG00000056870	2.08659773274126	6.32621583910237
ENSMUSG00000102319	0.232145903880196	0.890418800003613
ENSMUSG00000089877	0.0789723224868821	0.0816455894303101
ENSMUSG00000101701	0	0
ENSMUSG00000103071	0	0.0577360937882254
ENSMUSG00000100434	0	0
ENSMUSG00000100013	0	0
ENSMUSG00000101251	0	0
ENSMUSG00000101937	0	0.0312631024845322
ENSMUSG00000026043	0.00168950567667535	0.0595114469970262
ENSMUSG00000105211	0	0
ENSMUSG00000026042	0.0947248018725521	0.406223730696759
ENSMUSG00000104476	0	0.00475144070399477
ENSMUSG00000100218	0	0
ENSMUSG00000100361	0	0
ENSMUSG00000100894	0	0
ENSMUSG00000095121	0	0
ENSMUSG00000065255	0	0
ENSMUSG00000100843	0	0
ENSMUSG00000087764	0	0
ENSMUSG00000025995	52.5441216691859	55.2034877004178
ENSMUSG00000099850	0	0
ENSMUSG00000084817	0.188511291344094	0.162133085393524
ENSMUSG00000098549	0	0.0784708046340729
ENSMUSG00000099381	0	0
ENSMUSG00000025993	0.0524548226702197	3.32184536614483
ENSMUSG00000099946	0	0
ENSMUSG00000070896	0.0356649198327854	0
ENSMUSG00000090682	0	0
ENSMUSG00000044457	0	0
ENSMUSG00000099432	0	0
ENSMUSG00000041144	0.0142875418990955	0.113572546512094
ENSMUSG00000096047	0	0
ENSMUSG00000101262	1.21910534875252	0.784869271893679
ENSMUSG00000101337	0.0161196028281122	0.0323095586049901
ENSMUSG00000025986	17.4504721038845	27.9031634778801
ENSMUSG00000100213	0.499762425241485	1.40156306411109
ENSMUSG00000103129	0	0.0323582846215568
ENSMUSG00000100160	0.0558390158998156	0
ENSMUSG00000101921	0	0
ENSMUSG00000101447	0.0393663818699204	0
ENSMUSG00000081185	0.0227492286999249	0.0470386111944173
ENSMUSG00000103246	0	0
ENSMUSG00000098876	0	0
ENSMUSG00000100530	0	0
ENSMUSG00000104067	0	0
ENSMUSG00000100033	0.607643673437913	0.422754677720666
ENSMUSG00000094968	0	0
ENSMUSG00000088017	0	0
ENSMUSG00000101996	0	0
ENSMUSG00000096973	0.0363032272563554	0
ENSMUSG00000064943	0.158766895475381	0
ENSMUSG00000100866	0	0
ENSMUSG00000101721	0	0
ENSMUSG00000099376	0	0
ENSMUSG00000097883	0	0
ENSMUSG00000092790	0	0
ENSMUSG00000099698	0	0
ENSMUSG00000099454	0	0
ENSMUSG00000051616	0	0
ENSMUSG00000099627	0	0
ENSMUSG00000099577	0	0
ENSMUSG00000099882	0	0
ENSMUSG00000101760	0	0
ENSMUSG00000099608	0	0
ENSMUSG00000099864	0	0
ENSMUSG00000098249	0	0
ENSMUSG00000100451	0	0
ENSMUSG00000099941	0	0
ENSMUSG00000084531	0	0
ENSMUSG00000100816	0.0282693146311055	0.197222948963208
ENSMUSG00000026109	0.0514303873136661	0.572594638298694
ENSMUSG00000100671	0	0.0199236042952273
ENSMUSG00000092906	0	0
ENSMUSG00000101242	0	0
ENSMUSG00000099924	0	0.07172670823241
ENSMUSG00000099625	0	0.0237980083584167
ENSMUSG00000101799	0	0
ENSMUSG00000045954	0	0.0448983928782065
ENSMUSG00000099741	0	0
ENSMUSG00000101702	0	0
ENSMUSG00000026107	5.89813538491653	4.73559862258663
ENSMUSG00000099413	0.0296963721898955	0.0228538361208078
ENSMUSG00000103424	0	0
ENSMUSG00000101741	0.189193300031741	0
ENSMUSG00000018417	19.0923583689145	7.94651264779693
ENSMUSG00000101724	0.199359240420102	0.311206257435112
ENSMUSG00000100313	0.235145523147377	0.150332006585144
ENSMUSG00000100696	0	0
ENSMUSG00000099135	0	0
ENSMUSG00000072324	39.6292159901742	34.7236847465845
ENSMUSG00000062939	1.64267091970991	0.872724138500102
ENSMUSG00000101628	0	0
ENSMUSG00000078291	0.0444694313715767	0.0712362240616136
ENSMUSG00000109599	0.0305940017733046	0.101654698975212
ENSMUSG00000026104	0.920583447130517	0.377443345224723
ENSMUSG00000099569	0	0
ENSMUSG00000026103	9.84269636938224	15.7320171146679
ENSMUSG00000099648	0	0
ENSMUSG00000065192	0	0
ENSMUSG00000002881	2.97308841777396	5.51801491150517
ENSMUSG00000097833	0.126819454852021	0.0308976393520252
ENSMUSG00000101501	0	0
ENSMUSG00000100120	0	0
ENSMUSG00000099878	0	0.00998549654619786
ENSMUSG00000100007	0	0
ENSMUSG00000043015	4.07165146601815	4.07726845986701
ENSMUSG00000103630	0.00921381024101734	0.0305412296864223
ENSMUSG00000041439	0.246227389561547	1.16569806590207
ENSMUSG00000100302	0	0.111783904796127
ENSMUSG00000100230	0	0
ENSMUSG00000026102	0.503384562657299	1.81764795392482
ENSMUSG00000041426	5.91063386114156	3.86195691997779
ENSMUSG00000089802	0	0
ENSMUSG00000043629	15.2267003945646	16.2641936609794
ENSMUSG00000026100	0	0
ENSMUSG00000089334	0	0
ENSMUSG00000060715	0.243132831153824	0.310668075119832
ENSMUSG00000026098	8.99695511587575	7.39828232978017
ENSMUSG00000100763	0	0
ENSMUSG00000026097	4.51460765273061	4.18122607976612
ENSMUSG00000100679	0	0
ENSMUSG00000026096	3.38063962634873	2.95502994908807
ENSMUSG00000099913	0	0.00935306057780404
ENSMUSG00000101838	0.0600350420744149	0.0519956748456865
ENSMUSG00000026095	5.42587922442948	4.23368730686582
ENSMUSG00000117809	0	0
ENSMUSG00000100267	0	0
ENSMUSG00000099450	0	0
ENSMUSG00000100069	0	0
ENSMUSG00000096141	0.0292704933957314	0.211458537460513
ENSMUSG00000092657	0	0
ENSMUSG00000026094	6.92095263595926	22.7219082093671
ENSMUSG00000102405	0	0
ENSMUSG00000042807	0.926285352568689	5.95629007788837
ENSMUSG00000098443	0	0
ENSMUSG00000087949	0	0
ENSMUSG00000102868	0.0295334356439081	0.105222656266749
ENSMUSG00000094013	0	0.287607932659973
ENSMUSG00000025983	0.0618482972848032	0.364247936404317
ENSMUSG00000041303	26.8127599217682	23.5752897870364
ENSMUSG00000109809	0	0
ENSMUSG00000073678	7.88528170391456	8.14294999874878
ENSMUSG00000104136	0.309268907350809	0.347459461884758
ENSMUSG00000101130	0	0
ENSMUSG00000052331	1.02344451882078	0.531440502774875
ENSMUSG00000101674	0	0
ENSMUSG00000102503	0.128594293233972	0.04516203113205
ENSMUSG00000089245	0	0
ENSMUSG00000102642	0.171365739907408	0.159532745360403
ENSMUSG00000025982	93.7369290023087	65.6118588664072
ENSMUSG00000103030	0.105770250330617	0.160680807858246
ENSMUSG00000025981	4.6386842921891	3.53939472755402
ENSMUSG00000101122	0.990881842844671	1.55896569164784
ENSMUSG00000025980	217.494527522436	207.585525135998
ENSMUSG00000073676	94.9839663469982	86.6389498733345
ENSMUSG00000100736	0.383437617279394	0.15503299140865
ENSMUSG00000089670	0.0193852617078922	0
ENSMUSG00000025979	13.934100066211	17.8302610676426
ENSMUSG00000061863	0	0
ENSMUSG00000025978	0.315687818428502	0.0750715177672664
ENSMUSG00000097649	0.118500241217728	0.0151247124732168
ENSMUSG00000046994	3.33909749325469	2.34172487245103
ENSMUSG00000025977	0.367093920052168	1.06197233809836
ENSMUSG00000100215	2.80342299344162	0.954065784755632
ENSMUSG00000101945	0	0.0884311746971755
ENSMUSG00000101085	0.0215126476511995	0
ENSMUSG00000038349	0.026639343664906	0.0471838371954833
ENSMUSG00000102145	0	0
ENSMUSG00000100309	0	0
ENSMUSG00000102831	0	0
ENSMUSG00000099950	0.053628196712245	0.0393697852383161
ENSMUSG00000102491	0	0
ENSMUSG00000100372	0	0
ENSMUSG00000100944	0	0
ENSMUSG00000101332	0	0
ENSMUSG00000045336	0	0
ENSMUSG00000038331	1.03617703331706	0.352932307022299
ENSMUSG00000087022	0.0834110924839361	0.0582254206039581
ENSMUSG00000104310	0.0430828185506818	0.0186567723398968
ENSMUSG00000094128	0	0
ENSMUSG00000099945	0	0
ENSMUSG00000101429	0	0
ENSMUSG00000101129	0.0196630443731025	0
ENSMUSG00000097519	3.12895757513747	1.4262383825321
ENSMUSG00000038323	8.19742287250935	3.4724312912583
ENSMUSG00000048495	7.86709094725884	7.94959893714182
ENSMUSG00000025971	3.30515920455451	3.37981813575521
ENSMUSG00000077776	0	0
ENSMUSG00000088353	0	0
ENSMUSG00000101826	0.033694059631254	0
ENSMUSG00000102685	0	0
ENSMUSG00000101151	0	0
ENSMUSG00000038305	1.18089921886807	3.88713336893468
ENSMUSG00000091283	0	0
ENSMUSG00000054770	2.06082720705445	2.68027215461392
ENSMUSG00000026039	50.3021181577286	35.4489346599049
ENSMUSG00000063558	0.257250117778942	0.241458983536305
ENSMUSG00000064294	2.58623973238893	0.0530223545482668
ENSMUSG00000089275	0	0
ENSMUSG00000038242	0.0961586193707661	0.0340868152137044
ENSMUSG00000089822	0	0
ENSMUSG00000079554	0.0332862367317961	0.00533253314756837
ENSMUSG00000103839	0.243684058025817	0.45183781449805
ENSMUSG00000051223	145.928073480987	149.597620969804
ENSMUSG00000026034	17.2249669909051	14.1182257435868
ENSMUSG00000026035	9.39973320002703	8.74914513584213
ENSMUSG00000026036	9.38072313723985	6.86286378893045
ENSMUSG00000026037	62.2976440109141	48.8782491831399
ENSMUSG00000094245	2.88923949194385	4.42061866637231
ENSMUSG00000085054	0.143405325367323	0.201894280662743
ENSMUSG00000038174	4.89177719226839	2.80913665913671
ENSMUSG00000026032	43.967247643337	30.7775324205404
ENSMUSG00000100202	0	0
ENSMUSG00000099490	0	0
ENSMUSG00000059647	0	0.0621216441317577
ENSMUSG00000047528	0.0137137517061429	0
ENSMUSG00000102059	0.017718149275903	0.0313967054866029
ENSMUSG00000101046	0	0
ENSMUSG00000026031	0.51319822275069	1.29628160321715
ENSMUSG00000100236	0	0
ENSMUSG00000026029	0.803158584136983	2.19414492315243
ENSMUSG00000102719	0.0390363356831763	0.104736666460146
ENSMUSG00000099719	0	0.0311306317112927
ENSMUSG00000026028	8.24464158369368	5.77799746828881
ENSMUSG00000026027	1.33019384374117	1.42389977111329
ENSMUSG00000072295	0.00723664997069958	0.00451139949489939
ENSMUSG00000047383	0	0
ENSMUSG00000099752	0	0.0257955144967452
ENSMUSG00000077616	0	0
ENSMUSG00000038079	8.10619038087225	11.1231097945106
ENSMUSG00000097573	0.192970947110023	0.3224017785261
ENSMUSG00000079550	0.0171800265207799	0.0653897031584738
ENSMUSG00000101586	0	0.0163915619315154
ENSMUSG00000099563	0	0
ENSMUSG00000026024	8.95165892048242	8.49757079370046
ENSMUSG00000026023	0	0.0117221046411888
ENSMUSG00000099922	0.0163713600417031	0
ENSMUSG00000104502	0.0351846050412475	0.0807452741255501
ENSMUSG00000041075	12.7115070723345	22.9818397853399
ENSMUSG00000097819	0	0.00819272827863404
ENSMUSG00000047361	0.25195480700628	0.0628930772541315
ENSMUSG00000099811	0	0
ENSMUSG00000101409	0	0
ENSMUSG00000026021	38.7589284732384	26.6714473974279
ENSMUSG00000089276	0	0
ENSMUSG00000103821	1.22335042073271	1.26167488282324
ENSMUSG00000101400	0.334905931591919	0.397992585355138
ENSMUSG00000026020	46.0640400929239	43.4952511186774
ENSMUSG00000077345	43.7795653370737	41.9820505266718
ENSMUSG00000077358	0	0
ENSMUSG00000089512	10.6976050786082	12.9554657980817
ENSMUSG00000089093	18.0989842996882	20.1754107720299
ENSMUSG00000067336	2.63212126825987	6.17635445355501
ENSMUSG00000104052	0.112350871217646	0.318680019186401
ENSMUSG00000103131	0	0
ENSMUSG00000041040	10.4058258454745	7.43577982385871
ENSMUSG00000103696	0.1892665655327	0.24108833198311
ENSMUSG00000100901	0	0
ENSMUSG00000026018	0.182062339281709	0.166032037528616
ENSMUSG00000026019	10.7790654810052	10.2127700208773
ENSMUSG00000026017	0.78275904555597	1.15595115290205
ENSMUSG00000082609	0.0830510024936575	0.219147361231572
ENSMUSG00000073664	5.81902122526948	6.4523645400357
ENSMUSG00000100516	0	0
ENSMUSG00000049439	15.1459673801897	19.5981722328288
ENSMUSG00000103822	0.567827689505364	0.58193010053424
ENSMUSG00000026782	9.62481934930688	15.28154221139
ENSMUSG00000026014	2.74371307948831	3.70670582000592
ENSMUSG00000081562	1.83717813573842	1.09239644961269
ENSMUSG00000084400	0	0
ENSMUSG00000082160	0	0
ENSMUSG00000103215	0	0
ENSMUSG00000088973	0	0
ENSMUSG00000084151	0	0
ENSMUSG00000101188	10.109401630928	8.59735339842239
ENSMUSG00000026012	0	0
ENSMUSG00000086795	0	0
ENSMUSG00000085965	0	0
ENSMUSG00000104069	0	0
ENSMUSG00000083118	0	0
ENSMUSG00000083355	0	0
ENSMUSG00000102549	0	0
ENSMUSG00000026011	0	0
ENSMUSG00000081382	0	0
ENSMUSG00000080800	0	0
ENSMUSG00000026009	0	0
ENSMUSG00000102561	0	0
ENSMUSG00000082804	0	0
ENSMUSG00000082661	0	0
ENSMUSG00000080785	0	0
ENSMUSG00000100893	0	0
ENSMUSG00000085248	0	0
ENSMUSG00000085447	0	0
ENSMUSG00000086408	0	0
ENSMUSG00000089546	0	0
ENSMUSG00000100965	0	0
ENSMUSG00000102168	0	0
ENSMUSG00000100381	0	0
ENSMUSG00000086009	0	0
ENSMUSG00000052062	0.0704819101801347	0.421083223328013
ENSMUSG00000103656	0.0352063099271919	0.250331666702501
ENSMUSG00000104402	0.0109502725138628	0.113867822932208
ENSMUSG00000104081	0.021969020565433	0.119439419642687
ENSMUSG00000085842	0	0
ENSMUSG00000103002	0.0180262910024405	0.107996025995736
ENSMUSG00000100344	0	0
ENSMUSG00000101509	0	0
ENSMUSG00000085019	0	0.0381653458902082
ENSMUSG00000102359	0	0.0491818224885893
ENSMUSG00000085400	0	0
ENSMUSG00000100750	0	0
ENSMUSG00000081950	0	0
ENSMUSG00000084333	0.283796354777176	0.219159594701285
ENSMUSG00000025969	2.81104316782045	0.699763046599652
ENSMUSG00000100811	0	0
ENSMUSG00000103032	0.0472568355140336	0.0240798503870243
ENSMUSG00000100426	0.0220560210706328	0
ENSMUSG00000040865	5.12115448955694	5.21302140502951
ENSMUSG00000104991	0	0
ENSMUSG00000088953	0	0
ENSMUSG00000081617	0	0
ENSMUSG00000081429	0.134830794489799	0
ENSMUSG00000084799	1.38503142988686	0.760895839645242
ENSMUSG00000101599	1.48453829537879	1.30113845469205
ENSMUSG00000025968	32.7851804832643	26.6887743784949
ENSMUSG00000077884	0	0.33019456556697
ENSMUSG00000025967	396.332035500209	385.292624576471
ENSMUSG00000098850	0	0
ENSMUSG00000064612	16.8764705397664	19.7243224754029
ENSMUSG00000105060	0	0
ENSMUSG00000064602	31.5797972194002	43.7230312863176
ENSMUSG00000046856	0.0703167806317909	0.0756831031176343
ENSMUSG00000094290	0	0
ENSMUSG00000086730	6.17452700087181	3.47742010986558
ENSMUSG00000102536	0.07472856383041	0.0642464484230001
ENSMUSG00000087561	0	0.0348912117852801
ENSMUSG00000092705	0	0.223000353584182
ENSMUSG00000027520	10.6954944445595	24.166835365185
ENSMUSG00000094214	0	0
ENSMUSG00000083039	0	0
ENSMUSG00000081643	0.186979058163885	0.243633657491019
ENSMUSG00000025964	7.27386495710104	5.10364803824005
ENSMUSG00000087823	0	0
ENSMUSG00000115378	0	0
ENSMUSG00000069085	0.00269968870620955	0.00558215001802543
ENSMUSG00000083066	0	0
ENSMUSG00000025963	0.0731577203549822	0.0728484941741854
ENSMUSG00000025962	14.3777569395027	12.5142658789089
ENSMUSG00000025961	0	0
ENSMUSG00000080817	0	0
ENSMUSG00000082373	0	0
ENSMUSG00000044689	0	0
ENSMUSG00000025959	1.50748572289547	5.93935801347259
ENSMUSG00000098487	0	0
ENSMUSG00000086836	0	0
ENSMUSG00000086721	0	0.0661807500959507
ENSMUSG00000101895	0	0
ENSMUSG00000093228	0	0
ENSMUSG00000099658	0	0
ENSMUSG00000025958	7.2775312192965	11.9254373650417
ENSMUSG00000025956	4.6838277011331	5.90638291150901
ENSMUSG00000101832	0.155742727028421	0.0669748975795512
ENSMUSG00000100437	0	0
ENSMUSG00000087213	2.92931072897863	3.03144814797773
ENSMUSG00000070871	2.76079887777458	4.72310017846329
ENSMUSG00000045005	31.3770733899983	6.34914636394204
ENSMUSG00000102140	0.233876137790848	0.0738444406727159
ENSMUSG00000051344	2.20548792364433	2.10950326467514
ENSMUSG00000097264	0	0
ENSMUSG00000084416	1.15886728576102	2.14808816759116
ENSMUSG00000077471	0	0
ENSMUSG00000025955	0.116329047234803	0.0146229740055201
ENSMUSG00000090042	0.447597051104962	0
ENSMUSG00000070870	0.430832183574082	0
ENSMUSG00000067299	0.415395843421575	0.0571737671896115
ENSMUSG00000025952	0.404393121462354	0.0810158573742882
ENSMUSG00000073658	0	0.23832299535453
ENSMUSG00000100774	0	0
ENSMUSG00000044429	0.539532262456012	0.0402565977198086
ENSMUSG00000100846	0	0
ENSMUSG00000044816	1.97004046143013	0.895068377886531
ENSMUSG00000025950	68.9795602866414	34.3129090553731
ENSMUSG00000025949	8.77020515544929	7.67071318269281
ENSMUSG00000025946	0.0213035539997241	0.0769607621348393
ENSMUSG00000100503	0	0
ENSMUSG00000100504	0	0
ENSMUSG00000099383	0	0
ENSMUSG00000100340	0	0.0955715801075064
ENSMUSG00000100439	0	0
ENSMUSG00000099819	0	0
ENSMUSG00000082565	0	0
ENSMUSG00000082774	0.465835574854126	0.701850077240359
ENSMUSG00000025945	0	0
ENSMUSG00000081623	0	0
ENSMUSG00000083242	0.209941243840272	0.190807027435036
ENSMUSG00000083289	0	0
ENSMUSG00000015222	0.194562129271071	1.34156481399681
ENSMUSG00000088850	0	0.224628093391365
ENSMUSG00000073656	0	0
ENSMUSG00000065694	0	0.194617988976558
ENSMUSG00000055567	0.234839632269605	0.469033765478183
ENSMUSG00000103375	0.00960288808468166	0.0170163962567807
ENSMUSG00000026005	46.8958946188767	29.3037397869311
ENSMUSG00000026004	1.50365680074231	2.26188581208632
ENSMUSG00000102559	0.117023028398714	0.173443172011765
ENSMUSG00000102374	0.341122203116116	0.497434874923846
ENSMUSG00000102776	0.558241442220327	0.47473388309587
ENSMUSG00000082057	0.245682947350446	0.094734113503707
ENSMUSG00000103706	0.374190562149241	0.648535097971009
ENSMUSG00000103756	1.25216814006025	1.36484610026359
ENSMUSG00000103382	0.022832750420714	0.01412301459138
ENSMUSG00000103553	0.0106104847871051	0.155334431968001
ENSMUSG00000026003	3.7290031357115	16.7064126361536
ENSMUSG00000082769	0.277520523830536	0.260088202528359
ENSMUSG00000089420	0	0
ENSMUSG00000077328	0	0
ENSMUSG00000061816	0	0.0141693907114081
ENSMUSG00000094191	0.290285686006264	0.240569878107657
ENSMUSG00000082212	0	0
ENSMUSG00000026000	7.29151774566083	5.86028693595182
ENSMUSG00000025991	0.158179599723057	0.0799751538393761
ENSMUSG00000086204	0	0
ENSMUSG00000077745	0	0
ENSMUSG00000082473	0.00968286005671429	0
ENSMUSG00000095282	0	0
ENSMUSG00000085075	0	0
ENSMUSG00000104395	0	0
ENSMUSG00000096031	0	0
ENSMUSG00000087329	0	0
ENSMUSG00000062209	0.0048543444875461	0.102616048370239
ENSMUSG00000102449	0	0
ENSMUSG00000083795	0	0
ENSMUSG00000080539	0	0
ENSMUSG00000103307	0	0
ENSMUSG00000104508	0	0.0209013629697442
ENSMUSG00000103642	0	0.0803257736769827
ENSMUSG00000103809	0	0
ENSMUSG00000087514	0	0.0641126016554522
ENSMUSG00000084332	0	0
ENSMUSG00000101387	0.0662484196627639	0.0409774284881719
ENSMUSG00000099804	0	0.0113209467021229
ENSMUSG00000100354	0.00873767863397903	0.0364879258407415
ENSMUSG00000101156	0	0
ENSMUSG00000025997	0.407351821653513	1.13358346090906
ENSMUSG00000100815	0.0047560045088171	0.107552792040412
ENSMUSG00000099954	0.00884490011853079	0.117558777612817
ENSMUSG00000103402	0	0
ENSMUSG00000053153	0.0995653121128038	0.395541751055179
ENSMUSG00000089345	0	0
ENSMUSG00000080524	0	0
ENSMUSG00000101730	0.717682824048938	0
ENSMUSG00000103052	0	0
ENSMUSG00000104287	0.00329121027111892	0
ENSMUSG00000075952	0	0
ENSMUSG00000045648	0	0
ENSMUSG00000026196	17.6936601386377	13.2604463574746
ENSMUSG00000089965	0.903211084650351	0.897102386375691
ENSMUSG00000101551	0.194549915671853	0.409869271784714
ENSMUSG00000050296	0.0154270603725257	0
ENSMUSG00000101617	0	0
ENSMUSG00000026192	35.7442679928086	38.7412902685916
ENSMUSG00000026193	86.115452391547	14.3062310834906
ENSMUSG00000073652	1.385160806253	0.317878855859286
ENSMUSG00000101834	0.251208409891105	0.0837245479642744
ENSMUSG00000100319	0	0.0685990480388567
ENSMUSG00000102689	0	0
ENSMUSG00000099707	0	0
ENSMUSG00000101211	0	0
ENSMUSG00000101848	0	0.0268868401971274
ENSMUSG00000101764	0	0
ENSMUSG00000059483	0.93315199992315	0.906662397864571
ENSMUSG00000101496	0.408819468187637	0.568564890361851
ENSMUSG00000102123	0	0
ENSMUSG00000039395	69.6269394819463	3.6603398994888
ENSMUSG00000094655	2591.4461946808	3300.48147255901
ENSMUSG00000094050	3.72415828663682	4.94515773250302
ENSMUSG00000093956	53.4436089744158	37.0654756121879
ENSMUSG00000093843	736.155735795522	1180.63538173532
