"V1"	"V2"	"V3"	"V4"
"7883"	"chr19"	"56134894"	"56139894"	"17340731"
"7884"	"chr19"	"56158633"	"56175777"	"17340733"
"7885"	"chr19"	"57865268"	"57874300"	"17342775"
"7886"	"chr19"	"57786719"	"57792784"	"17342986"
"7887"	"chr19"	"57865268"	"57874300"	"17343318"
"7888"	"chr19"	"57896906"	"57901906"	"17343321"
"7889"	"chr19"	"57967032"	"57972032"	"17344003"
"7890"	"chr19"	"57981755"	"57988588"	"17344004"
"7891"	"chr19"	"58008994"	"58013994"	"17344007"
"7892"	"chr19"	"58143042"	"58148042"	"17344865"
"7893"	"chr19"	"58143042"	"58148042"	"17344907"
"7894"	"chr19"	"58177310"	"58182310"	"17344909"
"7895"	"chr19"	"58232633"	"58239735"	"17344914"
"7896"	"chr19"	"58232633"	"58239735"	"17345187"
"7897"	"chr19"	"58569126"	"58574126"	"17345679"
"7898"	"chr19"	"58571442"	"58576442"	"17345680"
"7899"	"chr19"	"58660703"	"58668405"	"17345684"
"7900"	"chr19"	"58541870"	"58552074"	"17345707"
"7901"	"chr2"	"3648238"	"3653238"	"17346991"
"7902"	"chr2"	"10221414"	"10226414"	"17348520"
"7903"	"chr2"	"10264171"	"10269171"	"17348523"
"7904"	"chr2"	"10584150"	"10589150"	"17348530"
"7905"	"chr2"	"10441046"	"10446970"	"17348728"
"7906"	"chr2"	"20688911"	"20703796"	"17351040"
"7907"	"chr2"	"21344812"	"21349812"	"17351969"
"7908"	"chr2"	"24580691"	"24585691"	"17353183"
"7909"	"chr2"	"24708192"	"24718229"	"17353396"
"7910"	"chr2"	"25039171"	"25044171"	"17353399"
"7911"	"chr2"	"25138835"	"25146662"	"17353621"
"7912"	"chr2"	"26985834"	"26990834"	"17355431"
"7913"	"chr2"	"27178447"	"27194693"	"17355562"
"7914"	"chr2"	"27290996"	"27295996"	"17355698"
"7915"	"chr2"	"27304168"	"27310833"	"17355702"
"7916"	"chr2"	"27304168"	"27310833"	"17355763"
"7917"	"chr2"	"27304168"	"27310833"	"17355850"
"7918"	"chr2"	"27304168"	"27310833"	"17356072"
"7919"	"chr2"	"27515980"	"27542086"	"17356085"
"7920"	"chr2"	"27590966"	"27595966"	"17356092"
"7921"	"chr2"	"27355886"	"27361424"	"17356488"
"7922"	"chr2"	"27590966"	"27595966"	"17357322"
"7923"	"chr2"	"27597428"	"27606356"	"17357324"
"7924"	"chr2"	"27590966"	"27595966"	"17357344"
"7925"	"chr2"	"27847654"	"27852654"	"17358346"
"7926"	"chr2"	"27852534"	"27861985"	"17358347"
"7927"	"chr2"	"27852534"	"27861985"	"17358444"
"7928"	"chr2"	"29320296"	"29330046"	"17359557"
"7929"	"chr2"	"29320296"	"29330046"	"17359592"
"7930"	"chr2"	"36733927"	"36740347"	"17361543"
"7931"	"chr2"	"36733927"	"36740347"	"17361608"
"7932"	"chr2"	"37065311"	"37071707"	"17361831"
"7933"	"chr2"	"37314048"	"37319684"	"17362081"
"7934"	"chr2"	"37961894"	"37966894"	"17362730"
"7935"	"chr2"	"39453149"	"39459164"	"17363320"
"7936"	"chr2"	"39457241"	"39462241"	"17363321"
"7937"	"chr2"	"42394786"	"42399786"	"17363990"
"7938"	"chr2"	"42394786"	"42399786"	"17364054"
"7939"	"chr2"	"43815802"	"43820802"	"17364711"
"7940"	"chr2"	"43997872"	"44004800"	"17364794"
"7941"	"chr2"	"46918771"	"46925848"	"17366239"
"7942"	"chr2"	"46924606"	"46929606"	"17366240"
"7943"	"chr2"	"47128131"	"47136567"	"17366247"
"7944"	"chr2"	"47136568"	"47147123"	"17366248"
"7945"	"chr2"	"47036996"	"47044895"	"17366351"
"7946"	"chr2"	"47401901"	"47408727"	"17366621"
"7947"	"chr2"	"47401901"	"47408727"	"17366731"
"7948"	"chr2"	"55637605"	"55651700"	"17368373"
"7949"	"chr2"	"56410512"	"56417165"	"17368564"
"7950"	"chr2"	"61102532"	"61110391"	"17369496"
"7951"	"chr2"	"61102532"	"61110391"	"17369536"
"7952"	"chr2"	"61102532"	"61110391"	"17369624"
"7953"	"chr2"	"61102532"	"61110391"	"17369651"
"7954"	"chr2"	"61214962"	"61227918"	"17369947"
"7955"	"chr2"	"69198860"	"69203860"	"17372500"
"7956"	"chr2"	"69200972"	"69205972"	"17372532"
"7957"	"chr2"	"69659514"	"69664514"	"17372863"
"7958"	"chr2"	"70054831"	"70062166"	"17373124"
"7959"	"chr2"	"70520221"	"70528893"	"17373547"
"7960"	"chr2"	"71202057"	"71207057"	"17373954"
"7961"	"chr2"	"71202057"	"71207057"	"17374071"
"7962"	"chr2"	"73114107"	"73123895"	"17374422"
"7963"	"chr2"	"73436202"	"73441202"	"17374814"
"7964"	"chr2"	"73436202"	"73441202"	"17374926"
"7965"	"chr2"	"73436202"	"73441202"	"17374961"
"7966"	"chr2"	"73459924"	"73464924"	"17375163"
"7967"	"chr2"	"73518614"	"73523614"	"17375167"
"7968"	"chr2"	"74423322"	"74428322"	"17375609"
"7969"	"chr2"	"74221435"	"74234296"	"17375950"
"7970"	"chr2"	"74353399"	"74361313"	"17375953"
"7971"	"chr2"	"74359426"	"74364426"	"17375954"
"7972"	"chr2"	"74366447"	"74377888"	"17375957"
"7973"	"chr2"	"74353399"	"74361313"	"17376053"
"7974"	"chr2"	"74359426"	"74364426"	"17376054"
"7975"	"chr2"	"74366447"	"74377888"	"17376057"
"7976"	"chr2"	"74405752"	"74410752"	"17376060"
"7977"	"chr2"	"74366447"	"74377888"	"17376134"
"7978"	"chr2"	"74405752"	"74410752"	"17376351"
"7979"	"chr2"	"74409231"	"74418962"	"17376352"
"7980"	"chr2"	"74423322"	"74428322"	"17376355"
"7981"	"chr2"	"74647743"	"74659966"	"17376653"
"7982"	"chr2"	"74587173"	"74592173"	"17376755"
"7983"	"chr2"	"74590462"	"74595462"	"17376756"
"7984"	"chr2"	"74647743"	"74659966"	"17376760"
"7985"	"chr2"	"74590462"	"74595462"	"17376791"
"7986"	"chr2"	"74643093"	"74648093"	"17376794"
"7987"	"chr2"	"74647743"	"74659966"	"17376795"
"7988"	"chr2"	"74678540"	"74683540"	"17377064"
"7989"	"chr2"	"74686013"	"74700268"	"17377066"
"7990"	"chr2"	"74701571"	"74707957"	"17377068"
"7991"	"chr2"	"74701571"	"74707957"	"17377099"
"7992"	"chr2"	"85778437"	"85787961"	"17379445"
"7993"	"chr2"	"85820172"	"85825172"	"17379452"
"7994"	"chr2"	"85764705"	"85769705"	"17379645"
"7995"	"chr2"	"85820172"	"85825172"	"17379653"
"7996"	"chr2"	"85810120"	"85815120"	"17379764"
"7997"	"chr2"	"85820172"	"85825172"	"17379767"
"7998"	"chr2"	"85827710"	"85832710"	"17379769"
"7999"	"chr2"	"85820172"	"85825172"	"17379791"
"8000"	"chr2"	"99797026"	"99813885"	"17382373"
"8001"	"chr2"	"101756815"	"101770737"	"17383295"
"8002"	"chr2"	"102506127"	"102511127"	"17383469"
"8003"	"chr2"	"102676671"	"102681671"	"17383882"
"8004"	"chr2"	"102679617"	"102694507"	"17383883"
"8005"	"chr2"	"105466818"	"105475583"	"17384458"
"8006"	"chr2"	"105466818"	"105475583"	"17384480"
"8007"	"chr2"	"113538904"	"113543904"	"17385442"
"8008"	"chr2"	"113666016"	"113671016"	"17385445"
"8009"	"chr2"	"113541164"	"113546164"	"17385492"
"8010"	"chr2"	"113591098"	"113596098"	"17385493"
"8011"	"chr2"	"113666016"	"113671016"	"17385494"
"8012"	"chr2"	"113728243"	"113743850"	"17385496"
"8013"	"chr2"	"113836262"	"113847767"	"17385504"
"8014"	"chr2"	"113821290"	"113826290"	"17385719"
"8015"	"chr2"	"113827148"	"113832148"	"17385720"
"8016"	"chr2"	"113830471"	"113836261"	"17385721"
"8017"	"chr2"	"113836262"	"113847767"	"17385722"
"8018"	"chr2"	"113827148"	"113832148"	"17385772"
"8019"	"chr2"	"113830471"	"113836261"	"17385773"
"8020"	"chr2"	"113836262"	"113847767"	"17385774"
"8021"	"chr2"	"114645986"	"114651473"	"17386011"
"8022"	"chr2"	"120317388"	"120322388"	"17390830"
"8023"	"chr2"	"121218600"	"121223600"	"17391101"
"8024"	"chr2"	"122493340"	"122498340"	"17391264"
"8025"	"chr2"	"133160886"	"133165886"	"17393378"
"8026"	"chr2"	"133164769"	"133176651"	"17393379"
"8027"	"chr2"	"133174426"	"133179426"	"17393380"
"8028"	"chr2"	"133873329"	"133878329"	"17393599"
"8029"	"chr2"	"135593977"	"135598977"	"17393858"
"8030"	"chr2"	"152211329"	"152218125"	"17395127"
"8031"	"chr2"	"152218126"	"152223838"	"17395161"
"8032"	"chr2"	"160186277"	"160193762"	"17396112"
"8033"	"chr2"	"166325274"	"166330274"	"17397363"
"8034"	"chr2"	"170213641"	"170221805"	"17398654"
"8035"	"chr2"	"173417221"	"173422308"	"17399706"
"8036"	"chr2"	"198365785"	"198370785"	"17403566"
"8037"	"chr2"	"200772441"	"200779471"	"17404269"
"8038"	"chr2"	"201169232"	"201174232"	"17404439"
"8039"	"chr2"	"201325405"	"201330405"	"17404442"
"8040"	"chr2"	"201169232"	"201174232"	"17404461"
"8041"	"chr2"	"201169232"	"201174232"	"17404488"
"8042"	"chr2"	"201386793"	"201392961"	"17404711"
"8043"	"chr2"	"202314016"	"202319016"	"17405384"
"8044"	"chr2"	"202938132"	"202943132"	"17405826"
"8045"	"chr2"	"208884166"	"208889166"	"17407709"
"8046"	"chr2"	"208886708"	"208891708"	"17407710"
"8047"	"chr2"	"209026471"	"209035444"	"17407828"
"8048"	"chr2"	"209051915"	"209056915"	"17407831"
"8049"	"chr2"	"209051915"	"209056915"	"17407871"
"8050"	"chr2"	"209055138"	"209060138"	"17407872"
"8051"	"chr2"	"209051915"	"209056915"	"17407902"
"8052"	"chr2"	"209055138"	"209060138"	"17407903"
"8053"	"chr2"	"216890059"	"216897645"	"17408489"
"8054"	"chr2"	"216895732"	"216900732"	"17408490"
"8055"	"chr2"	"216940809"	"216952390"	"17408493"
"8056"	"chr2"	"217361554"	"217366554"	"17408716"
"8057"	"chr2"	"218861928"	"218888593"	"17409255"
"8058"	"chr2"	"218861928"	"218888593"	"17409282"
"8059"	"chr2"	"218861928"	"218888593"	"17409331"
"8060"	"chr2"	"220020953"	"220025953"	"17410375"
"8061"	"chr2"	"219755882"	"219768317"	"17410450"
"8062"	"chr2"	"220024772"	"220037243"	"17410671"
"8063"	"chr2"	"220107051"	"220113970"	"17410996"
"8064"	"chr2"	"220133863"	"220160297"	"17410998"
"8065"	"chr2"	"220159990"	"220164990"	"17410999"
"8066"	"chr2"	"220162906"	"220167906"	"17411000"
"8067"	"chr2"	"220166130"	"220192478"	"17411001"
"8068"	"chr2"	"220159990"	"220164990"	"17411158"
"8069"	"chr2"	"220162906"	"220167906"	"17411159"
"8070"	"chr2"	"220453895"	"220487653"	"17411474"
"8071"	"chr2"	"223725395"	"223730395"	"17411772"
"8072"	"chr2"	"223915492"	"223920492"	"17411902"
"8073"	"chr2"	"224464824"	"224469824"	"17412089"
"8074"	"chr2"	"228731930"	"228739994"	"17413059"
"8075"	"chr2"	"231093392"	"231102938"	"17413305"
"8076"	"chr2"	"231271493"	"231280164"	"17413455"
"8077"	"chr2"	"232315065"	"232320065"	"17413947"
"8078"	"chr2"	"232818323"	"232832887"	"17414258"
"8079"	"chr2"	"232818323"	"232832887"	"17414290"
"8080"	"chr2"	"233644733"	"233650168"	"17414817"
"8081"	"chr2"	"234152063"	"234162673"	"17414824"
"8082"	"chr2"	"234473282"	"234478282"	"17415690"
"8083"	"chr2"	"234473282"	"234478282"	"17415738"
"8084"	"chr2"	"234598241"	"234625038"	"17415867"
"8085"	"chr2"	"234625306"	"234630374"	"17415868"
"8086"	"chr2"	"234625306"	"234630374"	"17415903"
"8087"	"chr2"	"234666974"	"234672016"	"17416120"
"8088"	"chr2"	"234683623"	"234705117"	"17416205"
"8089"	"chr2"	"234683623"	"234705117"	"17416222"
"8090"	"chr2"	"234824256"	"234829256"	"17416274"
"8091"	"chr2"	"237072120"	"237077830"	"17416496"
"8092"	"chr2"	"237172784"	"237177784"	"17416624"
"8093"	"chr2"	"237169154"	"237174154"	"17416663"
"8094"	"chr2"	"237172784"	"237177784"	"17416664"
"8095"	"chr2"	"237169154"	"237174154"	"17416695"
"8096"	"chr2"	"237172784"	"237177784"	"17416696"
"8097"	"chr2"	"237172784"	"237177784"	"17416715"
"8098"	"chr2"	"237993240"	"237998240"	"17417023"
"8099"	"chr2"	"238394370"	"238399370"	"17417034"
"8100"	"chr2"	"238589427"	"238594427"	"17417717"
"8101"	"chr2"	"238589427"	"238594427"	"17417757"
"8102"	"chr2"	"239112658"	"239117658"	"17417900"
"8103"	"chr2"	"239112658"	"239117658"	"17418171"
"8104"	"chr2"	"239134204"	"239140787"	"17418172"
"8105"	"chr20"	"654526"	"662251"	"17419364"
"8106"	"chr20"	"2448442"	"2453442"	"17420675"
"8107"	"chr20"	"2622980"	"2637446"	"17421162"
"8108"	"chr20"	"3882474"	"3899945"	"17422289"
"8109"	"chr20"	"4156049"	"4167266"	"17422292"
"8110"	"chr20"	"4794782"	"4805287"	"17422748"
"8111"	"chr20"	"5893478"	"5899586"	"17423320"
"8112"	"chr20"	"8107752"	"8112752"	"17423702"
"8113"	"chr20"	"17542510"	"17551506"	"17424893"
"8114"	"chr20"	"17542510"	"17551506"	"17424913"
"8115"	"chr20"	"18467181"	"18478442"	"17425301"
"8116"	"chr20"	"20034878"	"20039878"	"17425870"
"8117"	"chr20"	"23581550"	"23586550"	"17426406"
"8118"	"chr20"	"23583794"	"23588794"	"17426407"
"8119"	"chr20"	"30303621"	"30308621"	"17427205"
"8120"	"chr20"	"30306656"	"30311656"	"17427206"
"8121"	"chr20"	"30306656"	"30311656"	"17427270"
"8122"	"chr20"	"31404978"	"31409978"	"17427922"
"8123"	"chr20"	"31441448"	"31446448"	"17427924"
"8124"	"chr20"	"31667188"	"31687025"	"17427930"
"8125"	"chr20"	"31404978"	"31409978"	"17427992"
"8126"	"chr20"	"31445096"	"31451383"	"17427995"
"8127"	"chr20"	"31404978"	"31409978"	"17428050"
"8128"	"chr20"	"33289251"	"33298452"	"17429819"
"8129"	"chr20"	"33851285"	"33868731"	"17430506"
"8130"	"chr20"	"34251794"	"34257902"	"17431139"
"8131"	"chr20"	"34263331"	"34268331"	"17431142"
"8132"	"chr20"	"34263331"	"34268331"	"17431297"
"8133"	"chr20"	"35229082"	"35234082"	"17431957"
"8134"	"chr20"	"35720333"	"35731315"	"17432298"
"8135"	"chr20"	"35799986"	"35804986"	"17432469"
"8136"	"chr20"	"37227317"	"37232317"	"17433047"
"8137"	"chr20"	"37537349"	"37565205"	"17433233"
"8138"	"chr20"	"39963284"	"39976234"	"17433614"
"8139"	"chr20"	"42131838"	"42138256"	"17433903"
"8140"	"chr20"	"43090343"	"43095343"	"17434550"
"8141"	"chr20"	"43092974"	"43097974"	"17434551"
"8142"	"chr20"	"43096292"	"43105405"	"17434552"
"8143"	"chr20"	"43105406"	"43121290"	"17434553"
"8144"	"chr20"	"43090343"	"43095343"	"17434640"
"8145"	"chr20"	"43835019"	"43840019"	"17436003"
"8146"	"chr20"	"44041084"	"44049510"	"17436588"
"8147"	"chr20"	"44041084"	"44049510"	"17436642"
"8148"	"chr20"	"44417203"	"44427262"	"17436661"
"8149"	"chr20"	"44041084"	"44049510"	"17436791"
"8150"	"chr20"	"44041084"	"44049510"	"17436827"
"8151"	"chr20"	"44143697"	"44150772"	"17437276"
"8152"	"chr20"	"44143697"	"44150772"	"17437300"
"8153"	"chr20"	"44205962"	"44212684"	"17437520"
"8154"	"chr20"	"44442213"	"44447213"	"17437823"
"8155"	"chr20"	"44587691"	"44596298"	"17437836"
"8156"	"chr20"	"44501533"	"44511006"	"17437949"
"8157"	"chr20"	"44516688"	"44521688"	"17438033"
"8158"	"chr20"	"44537996"	"44549518"	"17438035"
"8159"	"chr20"	"44716036"	"44721036"	"17438307"
"8160"	"chr20"	"44743258"	"44754234"	"17438310"
"8161"	"chr20"	"45059233"	"45064233"	"17438314"
"8162"	"chr20"	"44743258"	"44754234"	"17438393"
"8163"	"chr20"	"44986907"	"44991907"	"17438395"
"8164"	"chr20"	"45290386"	"45307661"	"17438613"
"8165"	"chr20"	"47822895"	"47836841"	"17439396"
"8166"	"chr20"	"47834930"	"47839930"	"17439397"
"8167"	"chr20"	"49125608"	"49130608"	"17439874"
"8168"	"chr20"	"54962085"	"54967538"	"17440689"
"8169"	"chr20"	"56136871"	"56147401"	"17441179"
"8170"	"chr20"	"57222956"	"57227956"	"17441604"
"8171"	"chr20"	"57757743"	"57775516"	"17441911"
"8172"	"chr20"	"57757743"	"57775516"	"17441923"
"8173"	"chr20"	"60710317"	"60743251"	"17442069"
"8174"	"chr21"	"27010070"	"27015070"	"17443438"
"8175"	"chr21"	"30440953"	"30445953"	"17444119"
"8176"	"chr21"	"30440953"	"30445953"	"17444139"
"8177"	"chr21"	"30440953"	"30445953"	"17444156"
"8178"	"chr21"	"31311307"	"31316307"	"17444660"
"8179"	"chr21"	"31717108"	"31722108"	"17445144"
"8180"	"chr21"	"31971896"	"31976896"	"17445727"
"8181"	"chr21"	"33957295"	"33971565"	"17446510"
"8182"	"chr21"	"34769608"	"34775305"	"17447064"
"8183"	"chr21"	"35986007"	"35994905"	"17447687"
"8184"	"chr21"	"36228884"	"36233884"	"17448067"
"8185"	"chr21"	"37519904"	"37533083"	"17448381"
"8186"	"chr21"	"37688830"	"37716400"	"17448441"
"8187"	"chr21"	"37770850"	"37775850"	"17448500"
"8188"	"chr21"	"38439632"	"38444632"	"17448741"
"8189"	"chr21"	"38737210"	"38742210"	"17448903"
"8190"	"chr21"	"39492536"	"39497536"	"17449105"
"8191"	"chr21"	"41120084"	"41125084"	"17449758"
"8192"	"chr21"	"43962190"	"43969212"	"17450673"
"8193"	"chr21"	"43779096"	"43804366"	"17450746"
"8194"	"chr21"	"43804367"	"43813138"	"17450747"
"8195"	"chr21"	"43812407"	"43817407"	"17450748"
"8196"	"chr21"	"43815534"	"43820534"	"17450750"
"8197"	"chr21"	"43837070"	"43842070"	"17450754"
"8198"	"chr21"	"46000400"	"46005400"	"17451786"
"8199"	"chr21"	"46318593"	"46356220"	"17452162"
"8200"	"chr21"	"46524932"	"46536277"	"17452266"
"8201"	"chr21"	"47518842"	"47523842"	"17452399"
"8202"	"chr21"	"47743190"	"47758374"	"17452404"
"8203"	"chr21"	"48055069"	"48060069"	"17452511"
"8204"	"chr22"	"21261257"	"21275932"	"17453021"
"8205"	"chr22"	"26687776"	"26696918"	"17454682"
"8206"	"chr22"	"29127658"	"29132658"	"17455137"
"8207"	"chr22"	"29194248"	"29207234"	"17455336"
"8208"	"chr22"	"29456599"	"29461864"	"17455342"
"8209"	"chr22"	"29466778"	"29471778"	"17455528"
"8210"	"chr22"	"29869289"	"29877404"	"17455938"
"8211"	"chr22"	"29877138"	"29882138"	"17455939"
"8212"	"chr22"	"29869289"	"29877404"	"17456023"
"8213"	"chr22"	"30473725"	"30480449"	"17456383"
"8214"	"chr22"	"30640576"	"30651421"	"17456918"
"8215"	"chr22"	"30812807"	"30817807"	"17457475"
"8216"	"chr22"	"30867711"	"30872711"	"17457679"
"8217"	"chr22"	"30981661"	"30987174"	"17457684"
"8218"	"chr22"	"30987175"	"31007022"	"17457825"
"8219"	"chr22"	"31086084"	"31091084"	"17457967"
"8220"	"chr22"	"31515451"	"31522304"	"17458084"
"8221"	"chr22"	"31792979"	"31797979"	"17458441"
"8222"	"chr22"	"32803782"	"32808782"	"17459032"
"8223"	"chr22"	"32805736"	"32810736"	"17459033"
"8224"	"chr22"	"32808184"	"32813184"	"17459034"
"8225"	"chr22"	"32846947"	"32860157"	"17459035"
"8226"	"chr22"	"32860158"	"32865647"	"17459036"
"8227"	"chr22"	"32867782"	"32872782"	"17459038"
"8228"	"chr22"	"36032519"	"36037519"	"17459507"
"8229"	"chr22"	"37590381"	"37601800"	"17460162"
"8230"	"chr22"	"37590381"	"37601800"	"17460471"
"8231"	"chr22"	"37475724"	"37484017"	"17460547"
"8232"	"chr22"	"37484018"	"37513284"	"17460548"
"8233"	"chr22"	"37527483"	"37539201"	"17460551"
"8234"	"chr22"	"37539202"	"37549707"	"17460552"
"8235"	"chr22"	"37563867"	"37571576"	"17460556"
"8236"	"chr22"	"37590381"	"37601800"	"17460558"
"8237"	"chr22"	"37590381"	"37601800"	"17460615"
"8238"	"chr22"	"37539202"	"37549707"	"17460718"
"8239"	"chr22"	"37590381"	"37601800"	"17460842"
"8240"	"chr22"	"38070921"	"38084008"	"17461395"
"8241"	"chr22"	"38594430"	"38604353"	"17461869"
"8242"	"chr22"	"38594430"	"38604353"	"17461899"
"8243"	"chr22"	"39233460"	"39242278"	"17462357"
"8244"	"chr22"	"39349782"	"39354782"	"17462611"
"8245"	"chr22"	"39490904"	"39502307"	"17462618"
"8246"	"chr22"	"39895265"	"39900265"	"17463187"
"8247"	"chr22"	"40737045"	"40748584"	"17463563"
"8248"	"chr22"	"40692497"	"40697497"	"17463736"
"8249"	"chr22"	"40737045"	"40748584"	"17463815"
"8250"	"chr22"	"41347955"	"41355210"	"17464165"
"8251"	"chr22"	"41670559"	"41678653"	"17464365"
"8252"	"chr22"	"41953902"	"41958902"	"17464546"
"8253"	"chr22"	"42194901"	"42207755"	"17464872"
"8254"	"chr22"	"42292048"	"42297048"	"17464877"
"8255"	"chr22"	"42330595"	"42346143"	"17464880"
"8256"	"chr22"	"42227549"	"42233058"	"17464941"
"8257"	"chr22"	"42820683"	"42829036"	"17465228"
"8258"	"chr22"	"43409329"	"43433936"	"17465378"
"8259"	"chr22"	"43480829"	"43490187"	"17465380"
"8260"	"chr3"	"240192"	"245192"	"17466605"
"8261"	"chr3"	"4533574"	"4538574"	"17466941"
"8262"	"chr3"	"4533574"	"4538574"	"17466981"
"8263"	"chr3"	"4533574"	"4538574"	"17467006"
"8264"	"chr3"	"4533574"	"4538574"	"17467058"
"8265"	"chr3"	"9004696"	"9010423"	"17467697"
"8266"	"chr3"	"9810283"	"9820775"	"17468167"
"8267"	"chr3"	"9947616"	"9967445"	"17469460"
"8268"	"chr3"	"10013324"	"10020737"	"17469860"
"8269"	"chr3"	"10291536"	"10299935"	"17470278"
"8270"	"chr3"	"11313216"	"11318216"	"17471194"
"8271"	"chr3"	"12517897"	"12527157"	"17471871"
"8272"	"chr3"	"12525062"	"12530062"	"17471872"
"8273"	"chr3"	"12625405"	"12630405"	"17472554"
"8274"	"chr3"	"13919094"	"13927600"	"17473076"
"8275"	"chr3"	"14443366"	"14448366"	"17473297"
"8276"	"chr3"	"14393617"	"14406092"	"17473484"
"8277"	"chr3"	"15560831"	"15565831"	"17474625"
"8278"	"chr3"	"16209500"	"16215700"	"17474921"
"8279"	"chr3"	"16551836"	"16558120"	"17475426"
"8280"	"chr3"	"25828934"	"25833934"	"17476474"
"8281"	"chr3"	"33835060"	"33840767"	"17478427"
"8282"	"chr3"	"33835060"	"33840767"	"17478589"
"8283"	"chr3"	"38836548"	"38841548"	"17480324"
"8284"	"chr3"	"38836548"	"38841548"	"17480558"
"8285"	"chr3"	"38836548"	"38841548"	"17480578"
"8286"	"chr3"	"38840726"	"38845726"	"17480579"
"8287"	"chr3"	"42054174"	"42059174"	"17481980"
"8288"	"chr3"	"42732036"	"42737036"	"17482409"
"8289"	"chr3"	"42916174"	"42921174"	"17482418"
"8290"	"chr3"	"42844927"	"42849927"	"17482658"
"8291"	"chr3"	"44606784"	"44611784"	"17483326"
"8292"	"chr3"	"44606784"	"44611784"	"17483440"
"8293"	"chr3"	"44594616"	"44599616"	"17483473"
"8294"	"chr3"	"44606784"	"44611784"	"17483476"
"8295"	"chr3"	"46247731"	"46252731"	"17485013"
"8296"	"chr3"	"46445884"	"46450884"	"17485463"
"8297"	"chr3"	"46727316"	"46740184"	"17485609"
"8298"	"chr3"	"46870973"	"46878815"	"17485912"
"8299"	"chr3"	"47514073"	"47522114"	"17486323"
"8300"	"chr3"	"48277334"	"48282334"	"17486969"
"8301"	"chr3"	"48281612"	"48286612"	"17486970"
"8302"	"chr3"	"48412897"	"48422082"	"17486978"
"8303"	"chr3"	"48412897"	"48422082"	"17487218"
"8304"	"chr3"	"48412897"	"48422082"	"17487242"
"8305"	"chr3"	"48412897"	"48422082"	"17487317"
"8306"	"chr3"	"49194668"	"49203290"	"17488375"
"8307"	"chr3"	"49319654"	"49344016"	"17488380"
"8308"	"chr3"	"49453913"	"49458913"	"17488695"
"8309"	"chr3"	"49708472"	"49713472"	"17488949"
"8310"	"chr3"	"50385283"	"50390283"	"17489811"
"8311"	"chr3"	"51848708"	"51857425"	"17490406"
"8312"	"chr3"	"52545794"	"52569263"	"17491207"
"8313"	"chr3"	"53153958"	"53159156"	"17492160"
"8314"	"chr3"	"53159157"	"53167581"	"17492161"
"8315"	"chr3"	"53187576"	"53192576"	"17492162"
"8316"	"chr3"	"53278994"	"53304604"	"17492165"
"8317"	"chr3"	"53703608"	"53708608"	"17492414"
"8318"	"chr3"	"53915522"	"53924632"	"17492420"
"8319"	"chr3"	"53703608"	"53708608"	"17492465"
"8320"	"chr3"	"53707215"	"53712700"	"17492466"
"8321"	"chr3"	"57109930"	"57114930"	"17493296"
"8322"	"chr3"	"57109930"	"57114930"	"17493324"
"8323"	"chr3"	"57541824"	"57546824"	"17493492"
"8324"	"chr3"	"57738473"	"57743473"	"17493680"
"8325"	"chr3"	"57741847"	"57749856"	"17493681"
"8326"	"chr3"	"58316682"	"58322197"	"17493877"
"8327"	"chr3"	"58610796"	"58615796"	"17493929"
"8328"	"chr3"	"58610796"	"58615796"	"17494043"
"8329"	"chr3"	"58512138"	"58521218"	"17494120"
"8330"	"chr3"	"58610796"	"58615796"	"17494125"
"8331"	"chr3"	"58610796"	"58615796"	"17494232"
"8332"	"chr3"	"58610796"	"58615796"	"17494250"
"8333"	"chr3"	"64426025"	"64431808"	"17495007"
"8334"	"chr3"	"66546421"	"66552693"	"17495522"
"8335"	"chr3"	"98249140"	"98254140"	"17503284"
"8336"	"chr3"	"101287752"	"101292752"	"17504044"
"8337"	"chr3"	"101287752"	"101292752"	"17504135"
"8338"	"chr3"	"101287752"	"101292752"	"17504181"
"8339"	"chr3"	"101290948"	"101296159"	"17504182"
"8340"	"chr3"	"101440559"	"101446653"	"17504433"
"8341"	"chr3"	"101815735"	"101821460"	"17504712"
"8342"	"chr3"	"109052582"	"109060980"	"17506338"
"8343"	"chr3"	"111759452"	"111769408"	"17507002"
"8344"	"chr3"	"112925012"	"112930415"	"17507370"
"8345"	"chr3"	"120004148"	"120009148"	"17508495"
"8346"	"chr3"	"122740693"	"122745693"	"17510021"
"8347"	"chr3"	"123162907"	"123172340"	"17510243"
"8348"	"chr3"	"126650946"	"126655946"	"17511531"
"8349"	"chr3"	"129032896"	"129045651"	"17512340"
"8350"	"chr3"	"132376112"	"132381112"	"17513000"
"8351"	"chr3"	"133461588"	"133466588"	"17513593"
"8352"	"chr3"	"133461588"	"133466588"	"17513635"
"8353"	"chr3"	"133644417"	"133650381"	"17513855"
"8354"	"chr3"	"133644417"	"133650381"	"17513867"
"8355"	"chr3"	"133644417"	"133650381"	"17513921"
"8356"	"chr3"	"138067170"	"138072170"	"17514848"
"8357"	"chr3"	"138067170"	"138072170"	"17514958"
"8358"	"chr3"	"138118133"	"138123133"	"17514960"
"8359"	"chr3"	"141103784"	"141108784"	"17515768"
"8360"	"chr3"	"141101644"	"141106644"	"17515826"
"8361"	"chr3"	"141103784"	"141108784"	"17515827"
"8362"	"chr3"	"142676152"	"142681152"	"17516432"
"8363"	"chr3"	"148935491"	"148946876"	"17517394"
"8364"	"chr3"	"148935491"	"148946876"	"17517456"
